Feature_1,Feature_2,Feature_3,Algorithm
-1.3789704865670578,-0.46653204229752204,0.019702991515482503,K-Means
1.2623598045085638,-0.7829527991075458,0.0016461706598407226,K-Means
0.3071994158305825,1.5459912192603653,-0.059757224124958125,K-Means
